,CPU time,Time,Sum,CPU unit,Time unit,Job_nr,Cost
Job187v1_12,1093.0,1141.0,2234.0, ms,ms.,Job187v1,166.091
Job187v1_13,3279.0,3295.0,6574.0, ms,ms.,Job187v1,286.366
Job187v1_14,1959.0,1960.0,3919.0, ms,ms.,Job187v1,183.044
Job187v1_15,4086.0,4086.0,8172.0, ms,ms.,Job187v1,303.319
Job187v1_16,2771.0,2771.0,5542.0, ms,ms.,Job187v1,505.767
Job187v1_17,4937.0,4939.0,9876.0, ms,ms.,Job187v1,626.043
Job187v1_18,2662.0,2662.0,5324.0, ms,ms.,Job187v1,25163200.0
Job187v1_19,4776.0,4777.0,9553.0, ms,ms.,Job187v1,25163300.0
Job187v2_0,56715.0,56805.0,113520.0, ms,ms.,Job187v2,45390300.0
Job187v2_6,51544.0,51638.0,103182.0, ms,ms.,Job187v2,1882.54
Job187v3_0,660.0,659.0,1319.0, ms,ms.,Job187v3,58.9246
Job187v3_1,998.0,998.0,1996.0, ms,ms.,Job187v3,78.5964
Job187v3_2,1063.0,1063.0,2126.0, ms,ms.,Job187v3,181.284
Job187v3_3,1397.0,1396.0,2793.0, ms,ms.,Job187v3,200.956
Job187v3_4,1671.0,1670.0,3341.0, ms,ms.,Job187v3,143.221
Job187v3_5,1997.0,1997.0,3994.0, ms,ms.,Job187v3,162.893
Job187v3_8,12242.0,12243.0,24485.0, ms,ms.,Job187v3,1690.99
Job187v3_9,12483.0,12485.0,24968.0, ms,ms.,Job187v3,1710.67
Job187v3_10,1507.0,1507.0,3014.0, ms,ms.,Job187v3,184.944
Job187v3_11,1848.0,1849.0,3697.0, ms,ms.,Job187v3,204.616
Job187v3_12,1755.0,1755.0,3510.0, ms,ms.,Job187v3,357.196
Job187v3_13,2087.0,2087.0,4174.0, ms,ms.,Job187v3,376.868
Job187v3_14,1602.0,1601.0,3203.0, ms,ms.,Job187v3,323.972
Job187v3_15,1938.0,1937.0,3875.0, ms,ms.,Job187v3,343.643
Job187v3_18,1133.0,1133.0,2266.0, ms,ms.,Job187v3,194.355
Job187v3_19,1451.0,1450.0,2901.0, ms,ms.,Job187v3,214.027
Job187v4_0,510.0,511.0,1021.0, ms,ms.,Job187v4,104.396
Job187v4_1,629.0,631.0,1260.0, ms,ms.,Job187v4,129.064
Job187v4_2,1104.0,1104.0,2208.0, ms,ms.,Job187v4,892958.0
Job187v4_3,1215.0,1216.0,2431.0, ms,ms.,Job187v4,892982.0
Job187v4_4,652.0,653.0,1305.0, ms,ms.,Job187v4,892884.0
Job187v4_5,805.0,807.0,1612.0, ms,ms.,Job187v4,892909.0
Job187v4_6,149.0,151.0,300.0, ms,ms.,Job187v4,26.674
Job187v4_7,278.0,277.0,555.0, ms,ms.,Job187v4,51.3424
Job187v4_10,1178.0,1181.0,2359.0, ms,ms.,Job187v4,892959.0
Job187v4_11,1252.0,1252.0,2504.0, ms,ms.,Job187v4,892984.0
Job187v4_12,745.0,745.0,1490.0, ms,ms.,Job187v4,97.9443
Job187v4_13,893.0,894.0,1787.0, ms,ms.,Job187v4,122.613
Job187v4_14,645.0,647.0,1292.0, ms,ms.,Job187v4,892883.0
Job187v4_15,809.0,809.0,1618.0, ms,ms.,Job187v4,892908.0
Job187v4_16,5866.0,5867.0,11733.0, ms,ms.,Job187v4,479.155
Job187v4_17,5902.0,5901.0,11803.0, ms,ms.,Job187v4,503.824
Job187v4_18,641.0,641.0,1282.0, ms,ms.,Job187v4,892909.0
Job187v4_19,768.0,769.0,1537.0, ms,ms.,Job187v4,892933.0
Job188v0_0,4438.0,4538.0,8976.0, ms,ms.,Job188v0,50230400.0
Job188v0_1,12883.0,12933.0,25816.0, ms,ms.,Job188v0,50230700.0
Job188v0_2,2586.0,2671.0,5257.0, ms,ms.,Job188v0,144.999
Job188v0_3,11081.0,11121.0,22202.0, ms,ms.,Job188v0,436.52
Job188v0_4,1678.0,1728.0,3406.0, ms,ms.,Job188v0,157.047
Job188v0_5,10326.0,10368.0,20694.0, ms,ms.,Job188v0,448.568
Job188v0_6,7129.0,7232.0,14361.0, ms,ms.,Job188v0,50230800.0
Job188v0_7,15567.0,15624.0,31191.0, ms,ms.,Job188v0,50231100.0
Job188v0_8,2991.0,3087.0,6078.0, ms,ms.,Job188v0,159.716
Job188v0_9,11414.0,11464.0,22878.0, ms,ms.,Job188v0,451.237
Job188v0_10,1902.0,1966.0,3868.0, ms,ms.,Job188v0,167.231
Job188v0_11,10605.0,10648.0,21253.0, ms,ms.,Job188v0,458.752
Job188v1_0,9480.0,9793.0,19273.0, ms,ms.,Job188v1,50231700.0
Job188v1_1,18719.0,19048.0,37767.0, ms,ms.,Job188v1,50231500.0
Job188v1_2,4951.0,5280.0,10231.0, ms,ms.,Job188v1,1045.09
Job188v1_3,14193.0,14531.0,28724.0, ms,ms.,Job188v1,921.155
Job188v1_4,4432.0,5039.0,9471.0, ms,ms.,Job188v1,1079.61
Job188v1_5,13758.0,14115.0,27873.0, ms,ms.,Job188v1,955.676
Job188v1_6,6148.0,6525.0,12673.0, ms,ms.,Job188v1,50231300.0
Job188v1_7,15360.0,15693.0,31053.0, ms,ms.,Job188v1,50231200.0
Job188v1_8,4546.0,4865.0,9411.0, ms,ms.,Job188v1,1030.38
Job188v1_9,13783.0,14117.0,27900.0, ms,ms.,Job188v1,906.439
Job188v1_10,3940.0,4291.0,8231.0, ms,ms.,Job188v1,1034.17
Job188v1_11,13141.0,13484.0,26625.0, ms,ms.,Job188v1,910.236
Job188v2_0,332.0,333.0,665.0, ms,ms.,Job188v2,23.9456
Job188v2_1,352.0,351.0,703.0, ms,ms.,Job188v2,29.4492
Job188v2_2,64.0,64.0,128.0, ms,ms.,Job188v2,15.3674
Job188v2_3,80.0,80.0,160.0, ms,ms.,Job188v2,20.871
Job188v2_4,16.0,16.0,32.0, ms,ms.,Job188v2,3.53117
Job188v2_5,43.0,44.0,87.0, ms,ms.,Job188v2,9.03475
Job188v2_6,123.0,123.0,246.0, ms,ms.,Job188v2,35.8818
Job188v2_7,130.0,131.0,261.0, ms,ms.,Job188v2,41.3853
Job188v2_8,70.0,69.0,139.0, ms,ms.,Job188v2,15.4033
Job188v2_9,86.0,86.0,172.0, ms,ms.,Job188v2,20.9069
Job188v2_10,20.0,21.0,41.0, ms,ms.,Job188v2,4.21433
Job188v2_11,48.0,47.0,95.0, ms,ms.,Job188v2,9.71791
Job188v3_2,419.0,418.0,837.0, ms,ms.,Job188v3,89.6735
Job188v3_3,552.0,553.0,1105.0, ms,ms.,Job188v3,123.478
Job188v3_4,77.0,77.0,154.0, ms,ms.,Job188v3,17.6095
Job188v3_5,235.0,236.0,471.0, ms,ms.,Job188v3,51.4145
Job188v3_6,687.0,687.0,1374.0, ms,ms.,Job188v3,44718.7
Job188v3_7,852.0,852.0,1704.0, ms,ms.,Job188v3,44752.5
Job188v3_8,421.0,421.0,842.0, ms,ms.,Job188v3,93.3975
Job188v3_9,571.0,571.0,1142.0, ms,ms.,Job188v3,127.202
Job188v3_10,112.0,111.0,223.0, ms,ms.,Job188v3,21.1986
Job188v3_11,259.0,259.0,518.0, ms,ms.,Job188v3,55.0036
Job188v4_0,13566.0,14380.0,27946.0, ms,ms.,Job188v4,6698870.0
Job188v4_1,23552.0,24106.0,47658.0, ms,ms.,Job188v4,6698740.0
Job188v4_2,12615.0,13168.0,25783.0, ms,ms.,Job188v4,1891.53
Job188v4_3,23044.0,23612.0,46656.0, ms,ms.,Job188v4,1770.16
Job188v4_4,7380.0,7939.0,15319.0, ms,ms.,Job188v4,1104.13
Job188v4_5,17691.0,18246.0,35937.0, ms,ms.,Job188v4,981.56
Job188v4_8,12627.0,13432.0,26059.0, ms,ms.,Job188v4,1819.25
Job188v4_9,22941.0,23506.0,46447.0, ms,ms.,Job188v4,1697.88
Job188v4_10,6737.0,7346.0,14083.0, ms,ms.,Job188v4,1049.5
Job188v4_11,17104.0,17618.0,34722.0, ms,ms.,Job188v4,926.93
Job189v0_0,149361.0,149384.0,298745.0, ms,ms.,Job189v0,50234600.0
Job189v0_2,142161.0,142183.0,284344.0, ms,ms.,Job189v0,48708.4
Job189v0_4,18800.0,18813.0,37613.0, ms,ms.,Job189v0,50231800.0
Job189v0_10,25191.0,25214.0,50405.0, ms,ms.,Job189v0,50231800.0
Job189v0_16,17020.0,17048.0,34068.0, ms,ms.,Job189v0,1639.61
Job189v0_18,173261.0,173286.0,346547.0, ms,ms.,Job189v0,4850.77
Job189v1_0,1409.0,1409.0,2818.0, ms,ms.,Job189v1,232.289
Job189v1_1,1662.0,1661.0,3323.0, ms,ms.,Job189v1,300.287
Job189v1_2,28730.0,28735.0,57465.0, ms,ms.,Job189v1,46230.7
Job189v1_3,29907.0,29910.0,59817.0, ms,ms.,Job189v1,46298.7
Job189v1_6,1763.0,1763.0,3526.0, ms,ms.,Job189v1,359.984
Job189v1_7,2035.0,2035.0,4070.0, ms,ms.,Job189v1,427.982
Job189v1_8,1243.0,1262.0,2505.0, ms,ms.,Job189v1,228.838
Job189v1_9,1518.0,1518.0,3036.0, ms,ms.,Job189v1,296.836
Job189v1_10,173.0,173.0,346.0, ms,ms.,Job189v1,30.8411
Job189v1_11,462.0,462.0,924.0, ms,ms.,Job189v1,98.8393
Job189v1_12,799.0,798.0,1597.0, ms,ms.,Job189v1,56.078
Job189v1_13,1099.0,1100.0,2199.0, ms,ms.,Job189v1,124.076
Job189v1_14,1455.0,1455.0,2910.0, ms,ms.,Job189v1,216.096
Job189v1_15,1728.0,1727.0,3455.0, ms,ms.,Job189v1,284.095
Job189v1_16,25023.0,25026.0,50049.0, ms,ms.,Job189v1,4154.92
Job189v1_17,25303.0,25308.0,50611.0, ms,ms.,Job189v1,4222.92
Job189v1_18,25006.0,25010.0,50016.0, ms,ms.,Job189v1,4154.91
Job189v1_19,25332.0,25334.0,50666.0, ms,ms.,Job189v1,4222.91
Job189v2_0,349.0,380.0,729.0, ms,ms.,Job189v2,36.999
Job189v2_1,1627.0,1642.0,3269.0, ms,ms.,Job189v2,68.4566
Job189v2_4,372.0,402.0,774.0, ms,ms.,Job189v2,43.809
Job189v2_5,1641.0,1669.0,3310.0, ms,ms.,Job189v2,75.2666
Job189v2_6,778.0,797.0,1575.0, ms,ms.,Job189v2,121.275
Job189v2_7,2010.0,2032.0,4042.0, ms,ms.,Job189v2,152.733
Job189v2_10,399.0,434.0,833.0, ms,ms.,Job189v2,41.6588
Job189v2_11,1633.0,1659.0,3292.0, ms,ms.,Job189v2,73.1164
Job189v2_14,1111.0,1135.0,2246.0, ms,ms.,Job189v2,187.451
Job189v2_15,2377.0,2384.0,4761.0, ms,ms.,Job189v2,218.908
Job189v2_18,698.0,727.0,1425.0, ms,ms.,Job189v2,892853.0
Job189v2_19,1972.0,1977.0,3949.0, ms,ms.,Job189v2,892884.0
Job189v3_4,45375.0,55743.0,101118.0, ms,ms.,Job189v3,2803.06
Job189v3_5,71035.0,82366.0,153401.0, ms,ms.,Job189v3,4409.44
Job189v3_8,42657.0,54201.0,96858.0, ms,ms.,Job189v3,894156.0
Job189v3_9,68392.0,79319.0,147711.0, ms,ms.,Job189v3,895762.0
Job189v3_10,44895.0,56089.0,100984.0, ms,ms.,Job189v3,50231500.0
Job189v3_11,71544.0,82518.0,154062.0, ms,ms.,Job189v3,50233100.0
Job189v3_12,15164.0,16525.0,31689.0, ms,ms.,Job189v3,338.504
Job189v3_13,47473.0,58156.0,105629.0, ms,ms.,Job189v3,1940.06
Job189v3_14,26724.0,33074.0,59798.0, ms,ms.,Job189v3,5916150.0
Job189v3_15,55199.0,66165.0,121364.0, ms,ms.,Job189v3,5917750.0
Job189v3_16,46183.0,56496.0,102679.0, ms,ms.,Job189v3,50231900.0
Job189v3_17,72742.0,83898.0,156640.0, ms,ms.,Job189v3,50233500.0
Job189v4_0,15454.0,15648.0,31102.0, ms,ms.,Job189v4,881.298
Job189v4_1,26625.0,26630.0,53255.0, ms,ms.,Job189v4,3905.14
Job189v4_4,12732.0,12737.0,25469.0, ms,ms.,Job189v4,887.598
Job189v4_5,24824.0,24856.0,49680.0, ms,ms.,Job189v4,3911.44
Job189v4_6,68804.0,68813.0,137617.0, ms,ms.,Job189v4,6677.49
Job189v4_7,80786.0,80798.0,161584.0, ms,ms.,Job189v4,9701.33
Job189v4_10,10243.0,10244.0,20487.0, ms,ms.,Job189v4,344.423
Job189v4_11,21908.0,21916.0,43824.0, ms,ms.,Job189v4,3368.26
Job189v4_12,1510.0,1509.0,3019.0, ms,ms.,Job189v4,344.957
Job189v4_13,13187.0,13191.0,26378.0, ms,ms.,Job189v4,3368.8
Job189v4_14,10341.0,10341.0,20682.0, ms,ms.,Job189v4,338.024
Job189v4_15,21883.0,21891.0,43774.0, ms,ms.,Job189v4,3361.86
Job189v4_16,23825.0,23845.0,47670.0, ms,ms.,Job189v4,8282.65
Job189v4_17,28919.0,28925.0,57844.0, ms,ms.,Job189v4,8142.27
Job189v4_18,71291.0,71300.0,142591.0, ms,ms.,Job189v4,6648.0
Job189v4_19,81533.0,81545.0,163078.0, ms,ms.,Job189v4,9671.84
Job190v0_0,13918.0,13922.0,27840.0, ms,ms.,Job190v0,582.228
Job190v0_1,19584.0,19588.0,39172.0, ms,ms.,Job190v0,1113.08
Job190v0_8,32489.0,32495.0,64984.0, ms,ms.,Job190v0,881.381
Job190v0_9,37442.0,37446.0,74888.0, ms,ms.,Job190v0,1412.24
Job190v0_10,13148.0,13152.0,26300.0, ms,ms.,Job190v0,1203.97
Job190v0_11,18841.0,18844.0,37685.0, ms,ms.,Job190v0,1734.83
Job190v0_12,48147.0,48154.0,96301.0, ms,ms.,Job190v0,2072.17
Job190v0_13,54476.0,54484.0,108960.0, ms,ms.,Job190v0,2603.02
Job190v0_18,6395.0,6400.0,12795.0, ms,ms.,Job190v0,179.046
Job190v0_19,11768.0,11774.0,23542.0, ms,ms.,Job190v0,708.099
Job190v1_0,7065.0,7068.0,14133.0, ms,ms.,Job190v1,732.492
Job190v1_1,69964.0,70937.0,140901.0, ms,ms.,Job190v1,15011.7
Job190v1_2,62203.0,62213.0,124416.0, ms,ms.,Job190v1,2094.02
Job190v1_3,125761.0,125852.0,251613.0, ms,ms.,Job190v1,16373.2
Job190v1_4,62667.0,62676.0,125343.0, ms,ms.,Job190v1,894906.0
Job190v1_5,125888.0,125984.0,251872.0, ms,ms.,Job190v1,909185.0
Job190v1_6,58218.0,58228.0,116446.0, ms,ms.,Job190v1,1443.49
Job190v1_7,100190.0,100204.0,200394.0, ms,ms.,Job190v1,832.17
Job190v1_8,46758.0,46765.0,93523.0, ms,ms.,Job190v1,1615.15
Job190v1_9,74164.0,74174.0,148338.0, ms,ms.,Job190v1,1003.83
Job190v1_10,7902.0,7916.0,15818.0, ms,ms.,Job190v1,725.997
Job190v1_11,71321.0,71342.0,142663.0, ms,ms.,Job190v1,15005.2
Job190v1_18,6948.0,6952.0,13900.0, ms,ms.,Job190v1,45489.6
Job190v1_19,69746.0,69779.0,139525.0, ms,ms.,Job190v1,59768.9
Job190v2_2,8714.0,8832.0,17546.0, ms,ms.,Job190v2,4025620.0
Job190v2_3,9203.0,9246.0,18449.0, ms,ms.,Job190v2,4025660.0
Job190v2_8,2505.0,2592.0,5097.0, ms,ms.,Job190v2,5465630.0
Job190v2_9,2820.0,2903.0,5723.0, ms,ms.,Job190v2,5465640.0
Job190v2_12,7569.0,7696.0,15265.0, ms,ms.,Job190v2,924.395
Job190v2_13,8009.0,8316.0,16325.0, ms,ms.,Job190v2,940.319
Job190v3_0,74440.0,74464.0,148904.0, ms,ms.,Job190v3,4072.26
Job190v3_1,80133.0,80146.0,160279.0, ms,ms.,Job190v3,4591.52
Job190v3_2,48116.0,48122.0,96238.0, ms,ms.,Job190v3,2223.18
Job190v3_3,54057.0,54064.0,108121.0, ms,ms.,Job190v3,2742.44
Job190v3_6,24857.0,24860.0,49717.0, ms,ms.,Job190v3,998.274
Job190v3_7,30625.0,30628.0,61253.0, ms,ms.,Job190v3,1517.54
Job190v3_8,24442.0,24445.0,48887.0, ms,ms.,Job190v3,2699.99
Job190v3_9,30488.0,30493.0,60981.0, ms,ms.,Job190v3,3219.25
Job190v3_12,10012.0,10013.0,20025.0, ms,ms.,Job190v3,801.387
Job190v3_13,15980.0,15982.0,31962.0, ms,ms.,Job190v3,1320.65
Job190v3_16,4395.0,4452.0,8847.0, ms,ms.,Job190v3,206.581
Job190v3_17,10440.0,10445.0,20885.0, ms,ms.,Job190v3,725.844
Job190v3_18,102827.0,102841.0,205668.0, ms,ms.,Job190v3,14781.0
Job190v3_19,108372.0,108386.0,216758.0, ms,ms.,Job190v3,15300.3
Job192v0_2,9687.0,9689.0,19376.0, ms,ms.,Job192v0,23666800.0
Job192v0_3,10484.0,10488.0,20972.0, ms,ms.,Job192v0,23666900.0
Job192v0_4,3587.0,3587.0,7174.0, ms,ms.,Job192v0,893186.0
Job192v0_5,4351.0,4351.0,8702.0, ms,ms.,Job192v0,893239.0
Job192v0_6,8373.0,8387.0,16760.0, ms,ms.,Job192v0,6698790.0
Job192v0_7,9031.0,9033.0,18064.0, ms,ms.,Job192v0,6698840.0
Job192v0_8,9669.0,9669.0,19338.0, ms,ms.,Job192v0,6698900.0
Job192v0_9,10629.0,10631.0,21260.0, ms,ms.,Job192v0,6698950.0
Job192v0_10,9670.0,9671.0,19341.0, ms,ms.,Job192v0,23666800.0
Job192v0_11,10466.0,10466.0,20932.0, ms,ms.,Job192v0,23666900.0
Job192v0_16,4510.0,4513.0,9023.0, ms,ms.,Job192v0,22062.2
Job192v0_17,5275.0,5299.0,10574.0, ms,ms.,Job192v0,22115.0
Job192v0_18,6901.0,6903.0,13804.0, ms,ms.,Job192v0,10088100.0
Job192v0_19,7573.0,7576.0,15149.0, ms,ms.,Job192v0,10088100.0
Job192v1_2,61047.0,61086.0,122133.0, ms,ms.,Job192v1,12171.2
Job192v1_6,5812.0,5817.0,11629.0, ms,ms.,Job192v1,10030400.0
Job192v1_7,47952.0,48008.0,95960.0, ms,ms.,Job192v1,10038700.0
Job192v1_8,7898.0,8162.0,16060.0, ms,ms.,Job192v1,4902.51
Job192v1_9,48970.0,48993.0,97963.0, ms,ms.,Job192v1,13216.6
Job192v1_10,85751.0,85943.0,171694.0, ms,ms.,Job192v1,8397.44
Job192v1_16,42978.0,42990.0,85968.0, ms,ms.,Job192v1,10030800.0
Job192v1_17,91924.0,91984.0,183908.0, ms,ms.,Job192v1,10039100.0
Job192v1_18,47422.0,47432.0,94854.0, ms,ms.,Job192v1,22277300.0
Job192v1_19,94547.0,94664.0,189211.0, ms,ms.,Job192v1,22285600.0
Job192v2_2,80466.0,80501.0,160967.0, ms,ms.,Job192v2,8915.49
Job192v2_3,81204.0,81227.0,162431.0, ms,ms.,Job192v2,9058.91
Job192v2_14,47927.0,47954.0,95881.0, ms,ms.,Job192v2,75426.7
Job192v2_15,48368.0,48392.0,96760.0, ms,ms.,Job192v2,75570.1
Job192v2_16,15798.0,15993.0,31791.0, ms,ms.,Job192v2,1829.95
Job192v2_17,16950.0,17122.0,34072.0, ms,ms.,Job192v2,1973.37
Job192v3_0,18833.0,18895.0,37728.0, ms,ms.,Job192v3,1570.89
Job192v3_1,175487.0,175561.0,351048.0, ms,ms.,Job192v3,10373.5
Job192v3_2,17341.0,17397.0,34738.0, ms,ms.,Job192v3,1082.91
Job192v3_3,173590.0,173712.0,347302.0, ms,ms.,Job192v3,9885.52
Job192v3_4,59893.0,59931.0,119824.0, ms,ms.,Job192v3,2741.94
Job192v3_6,51384.0,51436.0,102820.0, ms,ms.,Job192v3,54424000.0
Job192v3_10,39525.0,39579.0,79104.0, ms,ms.,Job192v3,2556.15
Job192v3_12,21890.0,22026.0,43916.0, ms,ms.,Job192v3,1434.83
Job192v3_13,182734.0,182878.0,365612.0, ms,ms.,Job192v3,10237.4
Job192v3_14,39401.0,39530.0,78931.0, ms,ms.,Job192v3,3808.48
Job192v3_16,56917.0,56961.0,113878.0, ms,ms.,Job192v3,45589100.0
Job192v3_18,68182.0,68224.0,136406.0, ms,ms.,Job192v3,5151.28
Job193v0_2,2542.0,2541.0,5083.0, ms,ms.,Job193v0,60.3473
Job193v0_8,2304.0,2304.0,4608.0, ms,ms.,Job193v0,45.3305
Job193v0_10,159.0,159.0,318.0, ms,ms.,Job193v0,9.82922
Job193v0_12,166.0,166.0,332.0, ms,ms.,Job193v0,10.16
Job193v0_14,7107.0,7107.0,14214.0, ms,ms.,Job193v0,436.289
Job193v0_16,2530.0,2529.0,5059.0, ms,ms.,Job193v0,55.8763
Job193v0_18,28325.0,28332.0,56657.0, ms,ms.,Job193v0,1687.17
Job193v1_0,1132.0,1132.0,2264.0, ms,ms.,Job193v1,156.694
Job193v1_1,1265.0,1265.0,2530.0, ms,ms.,Job193v1,182.195
Job193v1_2,84.0,84.0,168.0, ms,ms.,Job193v1,17.8686
Job193v1_3,204.0,203.0,407.0, ms,ms.,Job193v1,43.2494
Job193v1_4,407.0,409.0,816.0, ms,ms.,Job193v1,93.7437
Job193v1_5,520.0,520.0,1040.0, ms,ms.,Job193v1,119.124
Job193v1_6,447.0,446.0,893.0, ms,ms.,Job193v1,80.1149
Job193v1_7,501.0,501.0,1002.0, ms,ms.,Job193v1,78.7024
Job193v1_8,1320.0,1320.0,2640.0, ms,ms.,Job193v1,90.2623
Job193v1_9,1397.0,1396.0,2793.0, ms,ms.,Job193v1,115.763
Job193v1_10,132.0,131.0,263.0, ms,ms.,Job193v1,21.1452
Job193v1_11,239.0,251.0,490.0, ms,ms.,Job193v1,46.5345
Job193v1_12,106.0,107.0,213.0, ms,ms.,Job193v1,20.202
Job193v1_13,222.0,228.0,450.0, ms,ms.,Job193v1,45.5843
Job193v1_18,580.0,580.0,1160.0, ms,ms.,Job193v1,145.329
Job193v1_19,616.0,615.0,1231.0, ms,ms.,Job193v1,143.916
Job193v2_0,1120.0,1120.0,2240.0, ms,ms.,Job193v2,222.156
Job193v2_4,1116.0,1115.0,2231.0, ms,ms.,Job193v2,191.038
Job193v2_8,144.0,145.0,289.0, ms,ms.,Job193v2,30.3888
Job193v2_10,14262.0,14263.0,28525.0, ms,ms.,Job193v2,909.712
Job193v2_12,218.0,217.0,435.0, ms,ms.,Job193v2,36.9839
Job193v2_14,1109.0,1109.0,2218.0, ms,ms.,Job193v2,216.861
Job193v2_16,1081.0,1081.0,2162.0, ms,ms.,Job193v2,210.949
Job193v3_2,70945.0,70953.0,141898.0, ms,ms.,Job193v3,3383.72
Job193v3_8,70951.0,70963.0,141914.0, ms,ms.,Job193v3,3384.47
Job193v3_12,70502.0,70511.0,141013.0, ms,ms.,Job193v3,3383.71
Job193v3_14,27556.0,27559.0,55115.0, ms,ms.,Job193v3,1114.61
Job193v4_2,8293.0,8294.0,16587.0, ms,ms.,Job193v4,50231100.0
Job193v4_4,6156.0,6157.0,12313.0, ms,ms.,Job193v4,2020640.0
Job193v4_8,6600.0,6600.0,13200.0, ms,ms.,Job193v4,819.502
Job193v4_12,1241.0,1240.0,2481.0, ms,ms.,Job193v4,2020070.0
Job193v4_14,8183.0,8184.0,16367.0, ms,ms.,Job193v4,951.028
Job193v4_16,7456.0,7457.0,14913.0, ms,ms.,Job193v4,856.702
Job193v4_18,461.0,463.0,924.0, ms,ms.,Job193v4,105.97
Job194v0_0,656.0,658.0,1314.0, ms,ms.,Job194v0,130.212
Job194v0_1,1342.0,1352.0,2694.0, ms,ms.,Job194v0,145.684
Job194v0_2,389.0,404.0,793.0, ms,ms.,Job194v0,41.2567
Job194v0_3,1078.0,1079.0,2157.0, ms,ms.,Job194v0,56.7288
Job194v0_4,831.0,836.0,1667.0, ms,ms.,Job194v0,107.03
Job194v0_5,1521.0,1525.0,3046.0, ms,ms.,Job194v0,122.502
Job194v0_6,8025.0,8027.0,16052.0, ms,ms.,Job194v0,457755.0
Job194v0_7,8526.0,8532.0,17058.0, ms,ms.,Job194v0,457770.0
Job194v0_8,926.0,931.0,1857.0, ms,ms.,Job194v0,892909.0
Job194v0_9,1611.0,1611.0,3222.0, ms,ms.,Job194v0,892925.0
Job194v0_10,1047.0,1048.0,2095.0, ms,ms.,Job194v0,446242.0
Job194v0_11,1740.0,1743.0,3483.0, ms,ms.,Job194v0,446257.0
Job194v0_12,705.0,708.0,1413.0, ms,ms.,Job194v0,96.0361
Job194v0_13,1375.0,1382.0,2757.0, ms,ms.,Job194v0,111.508
Job194v0_14,662.0,667.0,1329.0, ms,ms.,Job194v0,129.308
Job194v0_15,1334.0,1340.0,2674.0, ms,ms.,Job194v0,144.78
Job194v1_0,3467.0,3951.0,7418.0, ms,ms.,Job194v1,1249.45
Job194v1_1,4044.0,4219.0,8263.0, ms,ms.,Job194v1,1177.82
Job194v1_2,2307.0,2529.0,4836.0, ms,ms.,Job194v1,50230600.0
Job194v1_3,2864.0,3049.0,5913.0, ms,ms.,Job194v1,50230500.0
Job194v1_6,41545.0,41779.0,83324.0, ms,ms.,Job194v1,36265.1
Job194v1_7,42397.0,42565.0,84962.0, ms,ms.,Job194v1,36193.5
Job194v1_12,43121.0,43375.0,86496.0, ms,ms.,Job194v1,5777.95
Job194v1_13,43491.0,43669.0,87160.0, ms,ms.,Job194v1,5706.32
Job194v1_14,7187.0,7346.0,14533.0, ms,ms.,Job194v1,50231400.0
Job194v1_15,7738.0,7917.0,15655.0, ms,ms.,Job194v1,50231300.0
Job194v1_16,4796.0,5034.0,9830.0, ms,ms.,Job194v1,50230700.0
Job194v1_17,5377.0,5567.0,10944.0, ms,ms.,Job194v1,50230600.0
Job194v1_18,2123.0,2488.0,4611.0, ms,ms.,Job194v1,358.347
Job194v1_19,2729.0,2976.0,5705.0, ms,ms.,Job194v1,286.721
Job194v2_2,10633.0,10798.0,21431.0, ms,ms.,Job194v2,2147.49
Job194v2_3,36921.0,38452.0,75373.0, ms,ms.,Job194v2,5901.42
Job194v2_12,33478.0,33632.0,67110.0, ms,ms.,Job194v2,3217.32
Job194v2_13,54515.0,54877.0,109392.0, ms,ms.,Job194v2,6971.25
Job194v2_14,161050.0,164763.0,325813.0, ms,ms.,Job194v2,9401.37
Job194v2_18,173897.0,177511.0,351408.0, ms,ms.,Job194v2,9633.91
Job194v4_4,164865.0,168553.0,333418.0, ms,ms.,Job194v4,27849.4
Job194v4_10,80825.0,83913.0,164738.0, ms,ms.,Job194v4,27650.0
Job196v1_2,180567.0,182906.0,363473.0, ms,ms.,Job196v1,19879.2
Job196v1_8,41800.0,42046.0,83846.0, ms,ms.,Job196v1,2742.67
Job196v1_14,136927.0,140449.0,277376.0, ms,ms.,Job196v1,22621.2
Job196v4_2,41725.0,42224.0,83949.0, ms,ms.,Job196v4,50238900.0
Job196v4_3,62529.0,62915.0,125444.0, ms,ms.,Job196v4,50238600.0
Job196v4_10,19277.0,19694.0,38971.0, ms,ms.,Job196v4,2002.73
Job196v4_11,39884.0,40224.0,80108.0, ms,ms.,Job196v4,1724.76
Job196v4_12,44808.0,45121.0,89929.0, ms,ms.,Job196v4,6553.17
Job196v4_13,65346.0,65677.0,131023.0, ms,ms.,Job196v4,6275.2
Job196v4_16,42336.0,42819.0,85155.0, ms,ms.,Job196v4,50238800.0
Job196v4_17,62023.0,62351.0,124374.0, ms,ms.,Job196v4,50238600.0
Job197v0_0,7982.0,7983.0,15965.0, ms,ms.,Job197v0,933.462
Job197v0_1,13452.0,13455.0,26907.0, ms,ms.,Job197v0,1238.33
Job197v0_12,12838.0,12857.0,25695.0, ms,ms.,Job197v0,50231600.0
Job197v0_13,18314.0,18321.0,36635.0, ms,ms.,Job197v0,50231900.0
Job197v1_8,10979.0,11347.0,22326.0, ms,ms.,Job197v1,336746.0
